Time [s]	Obiwan Ch.  1(Target)[mbar]	Obiwan Ch.  1(Read)[mbar]	Obiwan Ch.  2(Target)[mbar]	Obiwan Ch.  2(Read)[mbar]	Obiwan Ch.  3(Target)[mbar]	Obiwan Ch.  3(Read)[mbar]	Obiwan Ch.  4(Target)[mbar]	Obiwan Ch.  4(Read)[mbar]	Flowie80(Target) [µl/min]	Flowie80(Read)[µl/min]	
35.0790	0.0000	1.0359	26.7261	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7407	
35.1280	0.0000	1.0359	26.7225	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7630	
35.1780	0.0000	1.0359	26.7213	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7519	
35.2280	0.0000	1.0987	26.7229	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7519	
35.2780	0.0000	1.0359	26.7274	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7259	
35.3280	0.0000	1.0359	26.7295	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7259	
35.3780	0.0000	1.0359	26.7339	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7148	
35.4280	0.0000	1.0359	26.7399	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.6963	
35.4790	0.0000	1.0359	26.7445	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.6963	
35.5280	0.0000	1.0359	26.7512	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.6852	
35.5780	0.0000	1.0987	26.7566	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.6852	
35.6280	0.0000	1.0987	26.7671	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.6556	
35.6780	0.0000	1.0987	26.7749	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.6556	
35.7290	0.0000	1.0359	26.7740	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7000	
35.7780	0.0000	1.0987	26.7782	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7296	
35.8290	0.0000	1.0987	26.7755	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7296	
35.8780	0.0000	1.0987	26.7745	26.9169	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7444	
35.9290	0.0000	1.0987	26.7750	26.9169	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7444	
35.9780	0.0000	1.0987	26.7635	26.9169	0.0000	3.2579	0.0000	-884.2812	12.7500	12.8000	
36.0280	0.0000	1.0987	26.7581	26.8569	0.0000	3.1369	0.0000	-890.9572	12.7500	12.8074	
36.0780	0.0000	1.0987	26.7531	26.8569	0.0000	3.1369	0.0000	-890.9572	12.7500	12.8074	
36.1280	0.0000	1.0359	26.7492	26.8569	0.0000	3.1974	0.0000	-884.2812	12.7500	12.8037	
36.1780	0.0000	1.0359	26.7495	26.8569	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7741	
36.2280	0.0000	1.0359	26.7475	26.8569	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7741	
36.2790	0.0000	1.0987	26.7500	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7519	
36.3290	0.0000	1.0987	26.7498	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7556	
36.3790	0.0000	1.0987	26.7488	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7556	
36.4280	0.0000	1.0987	26.7490	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7519	
36.4780	0.0000	1.0987	26.7488	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7519	
36.5280	0.0000	1.0359	26.7471	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7593	
36.5780	0.0000	1.0359	26.7463	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7593	
36.6280	0.0000	1.0359	26.7455	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7593	
36.6780	0.0000	1.0359	26.7447	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7593	
36.7290	0.0000	1.0987	26.7415	26.8569	0.0000	3.1369	0.0000	-890.9572	12.7500	12.7704	
36.7780	0.0000	1.0987	26.7355	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7963	
36.8280	0.0000	1.0987	26.7317	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7963	
36.8780	0.0000	1.0987	26.7248	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.8111	
36.9280	0.0000	1.0987	26.7197	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7519	
36.9790	0.0000	1.0987	26.7284	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7519	
37.0290	0.0000	1.0359	26.7369	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7037	
37.0790	0.0000	1.0359	26.7409	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7037	
37.1280	0.0000	1.0987	26.7399	26.8569	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7259	
37.1790	0.0000	1.0359	26.7389	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7444	
37.2290	0.0000	1.0359	26.7394	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7444	
37.2790	0.0000	1.1615	26.7342	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7704	
37.3290	0.0000	1.1615	26.7294	26.7968	0.0000	3.1369	0.0000	-888.7319	12.7500	12.7889	
37.3780	0.0000	1.1615	26.7261	26.7968	0.0000	3.1369	0.0000	-888.7319	12.7500	12.7889	
37.4280	0.0000	1.1615	26.7266	26.7968	0.0000	3.1369	0.0000	-888.7319	12.7500	12.7704	
37.4780	0.0000	1.1615	26.7248	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7074	
37.5290	0.0000	1.0359	26.7377	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7074	
37.5790	0.0000	1.0359	26.7393	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7185	
37.6290	0.0000	1.0359	26.7420	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7185	
37.6780	0.0000	1.0359	26.7533	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.6778	
37.7280	0.0000	1.0359	26.7595	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.6778	
37.7790	0.0000	1.0987	26.7576	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7259	
37.8280	0.0000	1.0987	26.7596	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7259	
37.8780	0.0000	1.0359	26.7432	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.8111	
37.9290	0.0000	1.0359	26.7380	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.8148	
37.9780	0.0000	1.0359	26.7320	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.8148	
38.0290	0.0000	1.0987	26.7281	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.8074	
38.0790	0.0000	1.0987	26.7231	26.7968	0.0000	3.2579	0.0000	-884.2812	12.7500	12.7889	
38.1290	0.0000	1.0987	26.7226	26.7968	0.0000	3.2579	0.0000	-884.2812	12.7500	12.7889	
38.1790	0.0000	1.0359	26.7214	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7778	
38.2280	0.0000	1.0359	26.7191	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7778	
38.2780	0.0000	1.0359	26.7224	26.7368	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7519	
38.3280	0.0000	1.0359	26.7265	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7259	
38.3790	0.0000	1.0359	26.7286	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7259	
38.4280	0.0000	1.1615	26.7328	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7148	
38.4790	0.0000	1.0987	26.7358	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7296	
38.5280	0.0000	1.0987	26.7353	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7296	
38.5780	0.0000	1.0359	26.7350	26.7368	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7407	
38.6280	0.0000	1.0359	26.7357	26.7368	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7407	
38.6790	0.0000	1.0987	26.7357	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7444	
38.7280	0.0000	1.0987	26.7343	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7556	
38.7790	0.0000	0.9732	26.7339	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7556	
38.8280	0.0000	0.9732	26.7334	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7556	
38.8780	0.0000	1.0987	26.7410	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7185	
38.9280	0.0000	1.0359	26.7393	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7444	
38.9780	0.0000	1.0359	26.7398	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7444	
39.0290	0.0000	1.0359	26.7432	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7296	
39.0780	0.0000	1.0987	26.7449	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7370	
39.1280	0.0000	1.0987	26.7449	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7370	
39.1780	0.0000	1.0987	26.7446	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7444	
39.2280	0.0000	1.0987	26.7451	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7444	
39.2780	0.0000	1.0359	26.7480	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7333	
39.3290	0.0000	1.0359	26.7427	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7741	
39.3790	0.0000	1.0359	26.7406	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7741	
39.4290	0.0000	1.0359	26.7401	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7667	
39.4780	0.0000	1.0359	26.7387	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7704	
39.5290	0.0000	1.0359	26.7364	26.8569	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7704	
39.5780	0.0000	1.0987	26.7354	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7667	
39.6290	0.0000	1.0987	26.7340	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7667	
39.6790	0.0000	1.0987	26.7374	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7444	
39.7290	0.0000	1.0987	26.7391	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7370	
39.7790	0.0000	1.0987	26.7402	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7370	
39.8290	0.0000	1.0987	26.7412	26.7968	0.0000	3.1369	0.0000	-890.9572	12.7500	12.7370	
39.8790	0.0000	1.0987	26.7423	26.7968	0.0000	3.1369	0.0000	-890.9572	12.7500	12.7370	
39.9280	0.0000	1.0987	26.7416	26.8569	0.0000	3.1974	0.0000	-890.9572	12.7500	12.7481	
39.9790	0.0000	1.0987	26.7417	26.8569	0.0000	3.1974	0.0000	-890.9572	12.7500	12.7481	
40.0280	0.0000	1.0987	26.7389	26.7968	0.0000	3.1974	0.0000	-886.5065	12.7500	12.7630	
40.0780	0.0000	1.0359	26.7378	26.8569	0.0000	3.1974	0.0000	-890.9572	12.7500	12.7741	
40.1290	0.0000	1.0359	26.7341	26.8569	0.0000	3.1974	0.0000	-890.9572	12.7500	12.7741	
40.1780	0.0000	1.0987	26.7281	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7963	
40.2280	0.0000	1.0987	26.7242	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7963	
40.2780	0.0000	1.0359	26.7187	26.8569	0.0000	3.2579	0.0000	-888.7319	12.7500	12.8037	
40.3280	0.0000	1.0359	26.7130	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.8111	
40.3790	0.0000	1.0359	26.7078	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.8111	
40.4280	0.0000	1.0359	26.7129	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7593	
40.4780	0.0000	1.0359	26.7121	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7519	
40.5280	0.0000	1.0359	26.7131	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7519	
40.5790	0.0000	1.0359	26.7116	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7593	
40.6280	0.0000	1.0359	26.7108	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7593	
40.6790	0.0000	1.0359	26.7052	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7815	
40.7290	0.0000	1.0359	26.7005	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7926	
40.7780	0.0000	1.0359	26.6970	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7926	
40.8290	0.0000	1.0359	26.6970	26.8569	0.0000	3.3184	0.0000	-888.7319	12.7500	12.7741	
40.8780	0.0000	1.0359	26.6919	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7926	
40.9280	0.0000	1.0359	26.6884	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7926	
40.9780	0.0000	1.0359	26.6849	26.7968	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7926	
41.0280	0.0000	1.0359	26.6790	26.7968	0.0000	3.2579	0.0000	-888.7319	12.7500	12.8037	
41.0780	0.0000	1.0359	26.6745	26.7968	0.0000	3.1974	0.0000	-890.9572	12.7500	12.8148	
41.1280	0.0000	1.0359	26.6674	26.8569	0.0000	3.1974	0.0000	-890.9572	12.7500	12.8148	
41.1780	0.0000	1.0359	26.6654	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7963	
41.2280	0.0000	1.0359	26.6615	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7963	
41.2780	0.0000	1.0987	26.6600	26.7368	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7852	
41.3280	0.0000	1.0359	26.6607	26.6767	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7630	
41.3790	0.0000	1.0359	26.6596	26.6767	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7630	
41.4290	0.0000	1.0359	26.6641	26.7368	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7370	
41.4790	0.0000	1.0359	26.6713	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7000	
41.5290	0.0000	1.0359	26.6756	26.7368	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7000	
41.5780	0.0000	1.0987	26.6775	26.7368	0.0000	3.2579	0.0000	-888.7319	12.7500	12.7111	
41.6280	0.0000	1.0987	26.6808	26.7368	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7148	
41.6790	0.0000	1.0987	26.6832	26.7968	0.0000	3.2579	0.0000	-886.5065	12.7500	12.7148	
41.7300	0.0000	1.0359	26.6800	26.8569	0.0000	3.1974	0.0000	-888.7319	12.7500	12.7481	
41.7790	0.0000	1.0359	0.0000	26.8569	0.0000	3.1974	0.0000	-888.7319	0.0000	12.7481	
41.8290	0.0000	1.0359	0.0000	26.7968	0.0000	3.1974	0.0000	-886.5065	0.0000	12.8481	
41.8780	0.0000	1.0359	0.0000	1.7564	0.0000	3.1974	0.0000	-886.5065	0.0000	11.3519	
41.9280	0.0000	1.0359	0.0000	1.7564	0.0000	3.1974	0.0000	-886.5065	0.0000	11.3519	
41.9780	0.0000	1.0359	0.0000	1.7564	0.0000	3.1974	0.0000	-888.7319	0.0000	1.2667	
42.0280	0.0000	1.0359	0.0000	1.0959	0.0000	3.1974	0.0000	-888.7319	0.0000	1.2667	
42.0790	0.0000	0.9732	0.0000	1.0959	0.0000	3.1974	0.0000	-888.7319	0.0000	-8.9926	
42.1280	0.0000	0.9732	0.0000	1.0959	0.0000	3.1974	0.0000	-888.7319	0.0000	-8.9926	
42.1790	0.0000	1.0987	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-11.7519	
42.2290	0.0000	1.0987	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-11.7519	
42.2780	0.0000	0.9732	0.0000	1.0358	0.0000	3.2579	0.0000	-890.9572	0.0000	-12.9185	
42.3280	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-13.4074	
42.3780	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-13.4074	
42.4290	0.0000	1.0359	0.0000	1.0959	0.0000	3.1974	0.0000	-886.5065	0.0000	-13.6259	
42.4780	0.0000	1.0359	0.0000	1.0959	0.0000	3.1974	0.0000	-888.7319	0.0000	-13.7593	
42.5280	0.0000	1.0359	0.0000	1.0959	0.0000	3.1974	0.0000	-888.7319	0.0000	-13.7593	
42.5790	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.8296	
42.6290	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.8296	
42.6780	0.0000	0.9732	0.0000	1.0959	0.0000	3.3184	0.0000	-890.9572	0.0000	-13.8519	
42.7290	0.0000	0.9732	0.0000	1.0959	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.8852	
42.7780	0.0000	0.9732	0.0000	1.0959	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.8852	
42.8280	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.9185	
42.8780	0.0000	1.0359	0.0000	1.0358	0.0000	3.3184	0.0000	-886.5065	0.0000	-13.9222	
42.9290	0.0000	1.0987	0.0000	1.0358	0.0000	3.3184	0.0000	-886.5065	0.0000	-13.9222	
42.9790	0.0000	1.0987	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.9741	
43.0290	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.9741	
43.0780	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-13.9741	
43.1290	0.0000	1.0359	0.0000	0.9758	0.0000	3.2579	0.0000	-890.9572	0.0000	-14.0037	
43.1780	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-14.0444	
43.2280	0.0000	1.0359	0.0000	1.0358	0.0000	3.2579	0.0000	-888.7319	0.0000	-14.0444	
43.2780	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-14.0481	
43.3280	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-14.0926	
43.3780	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-14.0926	
43.4280	0.0000	1.0359	0.0000	1.0358	0.0000	3.1974	0.0000	-888.7319	0.0000	-14.1259	
